Time,meatloaf_singer
2023-12-30,24.4755116332103
2023-12-31,25.57935990603829
2024-01-01,51.676598973605564
2024-01-02,17.59348241547785
2024-01-03,31.616480431707238
2024-01-04,23.630602941146794
2024-01-05,17.334542834713364
2024-01-06,23.371663360382307
2024-01-07,28.045996032458767
2024-01-08,15.126846289057378
2024-01-09,14.281937596993872
2024-01-10,16.48963414264986
2024-01-11,16.48963414264986
2024-01-12,23.371663360382307
2024-01-13,22.008875506789828
2024-01-14,18.956270269070334
2024-01-15,16.23069456188537
2024-01-16,14.022998016229383
2024-01-17,11.815301470573397
2024-01-18,18.956270269070334
2024-01-19,15.126846289057378
2024-01-20,29.40878388605125
2024-01-21,32.81427023274493
2024-01-22,23.438764451960665
2024-01-23,22.266826229362632
2024-01-24,23.438764451960665
2024-01-25,29.29845556495083
2024-01-26,22.266826229362632
2024-01-27,22.266826229362632
2024-01-28,24.6107026745587
2024-01-29,18.751011561568532
2024-01-30,15.235196893774432
2024-01-31,28.1265173423528
2024-02-01,17.5790733389705
2024-02-02,17.5790733389705
2024-02-03,17.5790733389705
2024-02-04,30.470393787548865
2024-02-05,31.642332010146898
2024-02-06,19.922949784166565
2024-02-07,19.922949784166565
2024-02-08,15.235196893774432
2024-02-09,15.235196893774432
2024-02-10,28.1265173423528
2024-02-11,41.01783779093117
2024-02-12,29.29845556495083
2024-02-13,12.891320448578366
2024-02-14,17.5790733389705
2024-02-15,18.751011561568532
2024-02-16,16.407135116372466
2024-02-17,17.5790733389705
2024-02-18,26.954579119754765
2024-02-19,19.922949784166565
2024-02-20,22.266826229362632
2024-02-21,22.266826229362632
2024-02-22,21.0948880067646
2024-02-23,17.5790733389705
2024-02-24,36.330084900539035
2024-02-25,33.98620845534296
2024-02-26,14.0632586711764
2024-02-27,19.922949784166565
2024-02-28,12.891320448578366
2024-02-29,18.751011561568532
2024-03-01,23.438764451960665
2024-03-02,21.0948880067646
2024-03-03,21.0948880067646
2024-03-04,16.407135116372466
2024-03-05,23.438764451960665
2024-03-06,0.0
2024-03-07,17.5790733389705
2024-03-08,21.0948880067646
2024-03-09,29.29845556495083
2024-03-10,43.36171423612723
2024-03-11,15.235196893774432
2024-03-12,14.0632586711764
2024-03-13,0.0
2024-03-14,21.0948880067646
2024-03-15,24.6107026745587
2024-03-16,22.266826229362632
2024-03-17,31.642332010146898
2024-03-18,17.5790733389705
2024-03-19,22.266826229362632
2024-03-20,16.407135116372466
2024-03-21,14.0632586711764
2024-03-22,16.407135116372466
2024-03-23,29.29845556495083
2024-03-24,33.98620845534296
2024-03-25,22.266826229362632
2024-03-26,17.5790733389705
2024-03-27,25.782640897156732
2024-03-28,24.6107026745587
2024-03-29,23.438764451960665
2024-03-30,16.407135116372466
2024-03-31,32.81427023274493
2024-04-01,17.5790733389705
2024-04-02,17.5790733389705
2024-04-03,31.642332010146898
2024-04-04,23.438764451960665
2024-04-05,14.0632586711764
2024-04-06,21.0948880067646
2024-04-07,22.266826229362632
2024-04-08,15.235196893774432
2024-04-09,23.438764451960665
2024-04-10,26.954579119754765
2024-04-11,23.438764451960665
2024-04-12,14.0632586711764
2024-04-13,17.5790733389705
2024-04-14,21.0948880067646
2024-04-15,0.0
2024-04-16,14.0632586711764
2024-04-17,12.891320448578366
2024-04-18,17.5790733389705
2024-04-19,22.266826229362632
2024-04-20,19.922949784166565
2024-04-21,28.1265173423528
2024-04-22,19.922949784166565
2024-04-23,16.407135116372466
2024-04-24,0.0
2024-04-25,19.922949784166565
2024-04-26,18.751011561568532
2024-04-27,30.470393787548865
2024-04-28,25.782640897156732
2024-04-29,117.19382225980333
2024-04-30,42.1897760135292
2024-05-01,11.719382225980333
2024-05-02,16.407135116372466
2024-05-03,15.235196893774432
2024-05-04,23.438764451960665
2024-05-05,38.673961345735094
2024-05-06,22.266826229362632
2024-05-07,25.782640897156732
2024-05-08,15.235196893774432
2024-05-09,21.0948880067646
2024-05-10,17.5790733389705
2024-05-11,21.0948880067646
2024-05-12,22.266826229362632
2024-05-13,14.0632586711764
2024-05-14,19.922949784166565
2024-05-15,18.751011561568532
2024-05-16,17.5790733389705
2024-05-17,24.6107026745587
2024-05-18,32.81427023274493
2024-05-19,18.751011561568532
2024-05-20,12.891320448578366
2024-05-21,19.922949784166565
2024-05-22,19.922949784166565
2024-05-23,17.5790733389705
2024-05-24,21.0948880067646
2024-05-25,22.266826229362632
2024-05-26,33.98620845534296
2024-05-27,22.266826229362632
2024-05-28,14.0632586711764
2024-05-29,15.235196893774432
2024-05-30,21.0948880067646
2024-05-31,17.5790733389705
2024-06-01,29.29845556495083
2024-06-02,31.642332010146898
2024-06-03,22.266826229362632
2024-06-04,19.922949784166565
2024-06-05,16.407135116372466
2024-06-06,18.751011561568532
2024-06-07,19.922949784166565
2024-06-08,21.0948880067646
2024-06-09,16.407135116372466
2024-06-10,16.407135116372466
2024-06-11,36.330084900539035
2024-06-12,29.29845556495083
2024-06-13,23.438764451960665
2024-06-14,32.81427023274493
2024-06-15,28.1265173423528
2024-06-16,25.782640897156732
2024-06-17,0.0
2024-06-18,25.782640897156732
2024-06-19,17.5790733389705
2024-06-20,26.954579119754765
2024-06-21,16.407135116372466
2024-06-22,25.782640897156732
2024-06-23,29.29845556495083
2024-06-24,24.6107026745587
2024-06-25,18.751011561568532
2024-06-26,25.782640897156732
2024-06-27,19.922949784166565
2024-06-28,16.407135116372466
2024-06-29,35.158146677941
2024-06-30,31.642332010146898
2024-07-01,14.0632586711764
2024-07-02,22.266826229362632
2024-07-03,26.954579119754765
2024-07-04,33.98620845534296
2024-07-05,23.438764451960665
2024-07-06,28.1265173423528
2024-07-07,18.751011561568532
2024-07-08,21.0948880067646
2024-07-09,11.719382225980333
2024-07-10,32.81427023274493
2024-07-11,22.266826229362632
2024-07-12,22.266826229362632
2024-07-13,31.642332010146898
2024-07-14,26.954579119754765
2024-07-15,18.751011561568532
2024-07-16,28.1265173423528
2024-07-17,19.922949784166565
2024-07-18,28.1265173423528
2024-07-19,25.782640897156732
2024-07-20,29.29845556495083
2024-07-21,19.922949784166565
2024-07-22,35.158146677941
2024-07-23,14.0632586711764
2024-07-24,17.5790733389705
2024-07-25,22.266826229362632
2024-07-26,22.266826229362632
2024-07-27,33.98620845534296
2024-07-28,28.1265173423528
2024-07-29,19.922949784166565
2024-07-30,24.6107026745587
2024-07-31,22.266826229362632
2024-08-01,23.438764451960665
2024-08-02,33.98620845534296
2024-08-03,30.470393787548865
2024-08-04,22.266826229362632
2024-08-05,26.954579119754765
2024-08-06,14.0632586711764
2024-08-07,21.0948880067646
2024-08-08,21.0948880067646
2024-08-09,15.235196893774432
2024-08-10,31.642332010146898
2024-08-11,24.6107026745587
2024-08-12,23.438764451960665
2024-08-13,29.29845556495083
2024-08-14,28.1265173423528
2024-08-15,23.438764451960665
2024-08-16,23.438764451960665
2024-08-17,22.266826229362632
2024-08-18,26.787159373669333
2024-08-19,0.0
2024-08-20,24.861832293686845
2024-08-21,21.0948880067646
2024-08-22,24.610702674558695
2024-08-23,17.830202958098646
2024-08-24,27.875387723224648
2024-08-25,26.787159373669333
2024-08-26,17.32794371984235
2024-08-27,22.434245975448064
2024-08-28,20.006659657209283
2024-08-29,36.24637502749631
2024-08-30,27.875387723224648
2024-08-31,18.918431307653965
2024-09-01,39.76218969529042
2024-09-02,34.06991832838568
2024-09-03,23.77360394413153
2024-09-04,21.34601762589275
2024-09-05,24.610702674558695
2024-09-06,18.667301688525814
2024-09-07,21.34601762589275
2024-09-08,22.183116356319914
2024-09-09,23.52247432500338
2024-09-10,14.0632586711764
2024-09-11,12.975030321621082
2024-09-12,21.931986737191764
2024-09-13,25.698931024114014
2024-09-14,20.006659657209283
2024-09-15,26.787159373669333
2024-09-16,21.0948880067646
2024-09-17,20.5926287685083
2024-09-18,14.565517909432698
2024-09-19,17.5790733389705
2024-09-20,13.058740194663798
2024-09-21,21.094888006764595
2024-09-22,41.6875167752729
2024-09-23,19.085851053739397
2024-09-24,15.570036385945297
2024-09-25,17.5790733389705
2024-09-26,24.610702674558695
2024-09-27,31.140072771890594
2024-09-28,50.22592382562999
2024-09-29,27.624258104096494
2024-09-30,15.067777147688998
2024-10-01,13.058740194663798
2024-10-02,22.601665721533497
2024-10-03,15.067777147688998
2024-10-04,14.063258671176397
2024-10-05,28.126517342352795
2024-10-06,0.0
2024-10-07,19.085851053739397
2024-10-08,17.0768141007142
2024-10-09,25.615221151071296
2024-10-10,17.0768141007142
2024-10-11,12.556480956407498
2024-10-12,23.606184198046098
2024-10-13,22.099406483277196
2024-10-14,13.560999432920099
2024-10-15,29.633295057121696
2024-10-16,19.085851053739397
2024-10-17,20.090369530251998
2024-10-18,26.117480389327596
2024-10-19,28.126517342352795
2024-10-20,25.615221151071296
2024-10-21,26.619739627583897
2024-10-22,17.0768141007142
2024-10-23,13.560999432920099
2024-10-24,15.067777147688998
2024-10-25,21.597147245020896
2024-10-26,34.1536282014284
2024-10-27,31.642332010146895
2024-10-28,20.5926287685083
2024-10-29,19.588110291995697
2024-10-30,0.0
2024-10-31,25.615221151071296
2024-11-01,29.633295057121696
2024-11-02,31.642332010146895
2024-11-03,26.619739627583897
2024-11-04,0.0
2024-11-05,14.063258671176397
2024-11-06,0.0
2024-11-07,16.072295624201598
2024-11-08,16.072295624201598
2024-11-09,23.103924959789797
2024-11-10,27.624258104096494
2024-11-11,16.574554862457898
2024-11-12,21.094888006764595
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,16.574554862457898
2024-11-16,18.583591815483096
2024-11-17,23.103924959789797
2024-11-18,16.574554862457898
2024-11-19,23.103924959789797
2024-11-20,0.0
2024-11-21,18.583591815483096
2024-11-22,19.085851053739397
2024-11-23,22.099406483277196
2024-11-24,24.610702674558695
2024-11-25,16.574554862457898
2024-11-26,0.0
2024-11-27,22.601665721533497
2024-11-28,16.072295624201598
2024-11-29,0.0
2024-11-30,26.117480389327596
2024-12-01,18.081332577226796
2024-12-02,11.049703241638598
2024-12-03,23.103924959789797
2024-12-04,18.081332577226796
2024-12-05,14.565517909432698
