Time,liz_cheney
2022-05-16,1.0
2022-05-17,1.0
2022-05-18,1.0
2022-05-19,1.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,1.0
2022-05-29,1.0
2022-05-30,1.0
2022-05-31,1.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,1.0
2022-06-05,2.0
2022-06-06,1.0
2022-06-07,1.0
2022-06-08,1.0
2022-06-09,2.0
2022-06-10,31.0
2022-06-11,7.0
2022-06-12,4.0
2022-06-13,5.0
2022-06-14,3.0
2022-06-15,3.0
2022-06-16,4.0
2022-06-17,2.0
2022-06-18,2.0
2022-06-19,1.0
2022-06-20,1.0
2022-06-21,2.0
2022-06-22,2.0
2022-06-23,3.0
2022-06-24,2.0
2022-06-25,4.0
2022-06-26,2.0
2022-06-27,1.0
2022-06-28,5.0
2022-06-29,5.0
2022-06-30,7.0
2022-07-01,6.0
2022-07-02,4.0
2022-07-03,5.0
2022-07-04,4.0
2022-07-05,2.0
2022-07-06,2.0
2022-07-07,2.0
2022-07-08,1.0
2022-07-09,1.0
2022-07-10,1.0
2022-07-11,1.0
2022-07-12,4.0
2022-07-13,4.0
2022-07-14,2.0
2022-07-15,1.0
2022-07-16,2.0
2022-07-17,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,2.0
2022-07-22,13.0
2022-07-23,4.0
2022-07-24,6.0
2022-07-25,5.0
2022-07-26,3.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,2.0
2022-08-02,4.0
2022-08-03,8.0
2022-08-04,4.0
2022-08-05,7.0
2022-08-06,4.0
2022-08-07,3.0
2022-08-08,2.0
2022-08-09,3.0
2022-08-10,4.0
2022-08-11,5.0
2022-08-12,4.0
2022-08-13,5.0
2022-08-14,5.0
2022-08-15,7.0
2022-08-16,28.0
2022-08-17,100.0
2022-08-18,23.0
2022-08-19,8.0
2022-08-20,6.0
2022-08-21,6.0
2022-08-22,4.0
2022-08-23,2.0
2022-08-24,2.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,1.0
2022-08-29,6.0
2022-08-30,5.5
2022-08-31,6.5
2022-09-01,5.5
2022-09-02,6.0
2022-09-03,5.5
2022-09-04,5.0
2022-09-05,5.5
2022-09-06,5.0
2022-09-07,4.5
2022-09-08,3.0
2022-09-09,3.5
2022-09-10,2.5
2022-09-11,3.0
2022-09-12,3.0
2022-09-13,2.5
2022-09-14,2.5
2022-09-15,3.5
2022-09-16,3.0
2022-09-17,4.0
2022-09-18,3.0
2022-09-19,4.5
2022-09-20,8.0
2022-09-21,5.0
2022-09-22,5.5
2022-09-23,4.5
2022-09-24,3.5
2022-09-25,21.0
2022-09-26,17.5
2022-09-27,9.0
2022-09-28,8.0
2022-09-29,6.0
2022-09-30,5.0
2022-10-01,5.0
2022-10-02,6.0
2022-10-03,7.0
2022-10-04,7.0
2022-10-05,6.0
2022-10-06,13.0
2022-10-07,7.0
2022-10-08,6.0
2022-10-09,8.0
2022-10-10,8.0
2022-10-11,6.0
2022-10-12,7.0
2022-10-13,54.0
2022-10-14,42.0
2022-10-15,17.0
2022-10-16,16.0
2022-10-17,9.0
2022-10-18,7.0
2022-10-19,10.0
2022-10-20,8.0
2022-10-21,11.0
2022-10-22,7.0
2022-10-23,46.0
2022-10-24,39.0
2022-10-25,15.0
2022-10-26,11.0
2022-10-27,15.0
2022-10-28,16.0
2022-10-29,20.0
2022-10-30,19.0
2022-10-31,15.0
2022-11-01,25.0
2022-11-02,26.0
2022-11-03,13.0
2022-11-04,11.0
2022-11-05,15.0
2022-11-06,13.0
2022-11-07,14.0
2022-11-08,15.0
2022-11-09,52.0
2022-11-10,29.0
2022-11-11,35.0
2022-11-12,31.0
2022-11-13,53.0
2022-11-14,25.0
2022-11-15,100.0
2022-11-16,44.0
2022-11-17,23.0
2022-11-18,11.0
2022-11-19,12.0
2022-11-20,12.0
2022-11-21,6.0
2022-11-22,7.0
2022-11-23,11.0
2022-11-24,14.0
2022-11-25,8.0
2022-11-26,6.0
2022-11-27,7.0
2022-11-28,5.0
2022-11-29,6.0
2022-11-30,6.0
2022-12-01,5.0
2022-12-02,5.0
2022-12-03,6.0
2022-12-04,7.0
2022-12-05,12.0
2022-12-06,12.0
2022-12-07,11.0
2022-12-08,8.0
2022-12-09,6.0
2022-12-10,5.0
2022-12-11,4.0
2022-12-12,6.0
2022-12-13,5.0
2022-12-14,5.0
2022-12-15,6.0
2022-12-16,7.0
2022-12-17,7.0
2022-12-18,6.0
2022-12-19,52.0
2022-12-20,56.0
2022-12-21,16.0
2022-12-22,7.0
2022-12-23,21.0
2022-12-24,13.0
2022-12-25,9.0
2022-12-26,6.0
2022-12-27,8.0
2022-12-28,5.0
2022-12-29,8.0
2022-12-30,7.0
2022-12-31,6.0
2023-01-01,7.0
2023-01-02,9.0
2023-01-03,17.0
2023-01-04,21.0
2023-01-05,21.0
2023-01-06,17.0
2023-01-07,16.0
2023-01-08,11.0
2023-01-09,5.0
2023-01-10,8.0
2023-01-11,5.0
2023-01-12,4.0
2023-01-13,2.0
2023-01-14,2.0
2023-01-15,2.0
2023-01-16,2.0
2023-01-17,3.0
2023-01-18,3.0
2023-01-19,3.0
2023-01-20,3.0
2023-01-21,3.0
2023-01-22,3.0
2023-01-23,3.0
2023-01-24,3.0
2023-01-25,3.0
2023-01-26,4.0
2023-01-27,4.0
2023-01-28,3.0
2023-01-29,2.0
2023-01-30,4.0
2023-01-31,3.0
2023-02-01,2.0
2023-02-02,3.0
2023-02-03,3.0
2023-02-04,3.0
2023-02-05,4.0
2023-02-06,3.0
2023-02-07,3.0
2023-02-08,4.0
2023-02-09,4.0
2023-02-10,3.0
2023-02-11,2.0
2023-02-12,2.0
2023-02-13,2.0
2023-02-14,4.0
2023-02-15,3.0
2023-02-16,4.0
2023-02-17,2.0
2023-02-18,3.0
2023-02-19,2.0
2023-02-20,3.0
2023-02-21,3.0
2023-02-22,3.0
2023-02-23,3.0
2023-02-24,2.0
2023-02-25,4.0
2023-02-26,2.0
2023-02-27,2.0
2023-02-28,2.0
2023-03-01,4.0
2023-03-02,10.0
2023-03-03,5.0
2023-03-04,3.0
2023-03-05,6.0
2023-03-06,4.0
2023-03-07,8.0
2023-03-08,8.0
2023-03-09,7.0
2023-03-10,4.0
2023-03-11,4.0
2023-03-12,2.0
2023-03-13,2.0
2023-03-14,3.0
2023-03-15,2.0
2023-03-16,3.0
2023-03-17,2.0
2023-03-18,2.0
2023-03-19,5.0
2023-03-20,2.0
2023-03-21,3.0
2023-03-22,4.0
2023-03-23,3.0
2023-03-24,2.0
2023-03-25,2.0
2023-03-26,2.0
2023-03-27,2.0
2023-03-28,2.0
2023-03-29,4.0
2023-03-30,3.0
2023-03-31,5.0
2023-04-01,4.0
2023-04-02,4.0
2023-04-03,7.0
2023-04-04,6.0
2023-04-05,4.0
2023-04-06,4.0
2023-04-07,2.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,2.0
2023-04-11,2.0
2023-04-12,3.0
2023-04-13,2.0
2023-04-14,7.0
2023-04-15,7.0
2023-04-16,4.0
2023-04-17,3.0
2023-04-18,3.0
2023-04-19,5.0
2023-04-20,3.0
2023-04-21,2.0
2023-04-22,2.0
2023-04-23,2.0
2023-04-24,4.0
2023-04-25,4.0
2023-04-26,2.5
2023-04-27,4.0
2023-04-28,6.0
2023-04-29,4.5
2023-04-30,2.5
2023-05-01,2.0
2023-05-02,0.0
2023-05-03,2.0
2023-05-04,2.0
2023-05-05,2.0
2023-05-06,2.0
2023-05-07,2.0
2023-05-08,2.0
2023-05-09,25.5
2023-05-10,27.0
2023-05-11,8.5
2023-05-12,4.5
2023-05-13,2.5
2023-05-14,4.5
2023-05-15,2.0
2023-05-16,2.5
2023-05-17,1.5
2023-05-18,2.0
2023-05-19,0.0
2023-05-20,2.0
2023-05-21,2.0
2023-05-22,2.5
2023-05-23,2.0
2023-05-24,2.5
2023-05-25,2.5
2023-05-26,2.0
2023-05-27,2.0
2023-05-28,8.0
2023-05-29,22.0
2023-05-30,16.0
2023-05-31,6.0
2023-06-01,4.0
2023-06-02,6.0
2023-06-03,6.0
2023-06-04,4.0
2023-06-05,2.0
2023-06-06,2.0
2023-06-07,4.0
2023-06-08,2.0
2023-06-09,8.0
2023-06-10,6.0
2023-06-11,8.0
2023-06-12,6.0
2023-06-13,6.0
2023-06-14,4.0
2023-06-15,4.0
2023-06-16,4.0
2023-06-17,2.0
2023-06-18,2.0
2023-06-19,4.0
2023-06-20,2.0
2023-06-21,2.0
2023-06-22,4.0
2023-06-23,2.0
2023-06-24,2.0
2023-06-25,2.0
2023-06-26,4.0
2023-06-27,18.0
2023-06-28,54.0
2023-06-29,28.0
2023-06-30,4.0
2023-07-01,4.0
2023-07-02,4.0
2023-07-03,2.0
2023-07-04,2.0
2023-07-05,4.0
2023-07-06,2.0
2023-07-07,2.0
2023-07-08,4.0
2023-07-09,2.0
2023-07-10,2.0
2023-07-11,2.0
2023-07-12,0.0
2023-07-13,2.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,2.0
2023-07-17,2.0
2023-07-18,4.0
2023-07-19,4.0
2023-07-20,2.0
2023-07-21,2.0
2023-07-22,2.0
2023-07-23,4.0
2023-07-24,4.0
2023-07-25,2.0
2023-07-26,2.0
2023-07-27,2.0
2023-07-28,2.0
2023-07-29,0.0
2023-07-30,2.0
2023-07-31,2.0
2023-08-01,4.0
2023-08-02,12.0
2023-08-03,8.0
2023-08-04,4.0
2023-08-05,6.0
2023-08-06,6.0
2023-08-07,2.0
2023-08-08,4.0
2023-08-09,0.0
2023-08-10,2.0
2023-08-11,0.0
2023-08-12,2.0
2023-08-13,2.0
2023-08-14,2.0
2023-08-15,4.0
2023-08-16,4.0
2023-08-17,2.0
2023-08-18,4.0
2023-08-19,4.0
2023-08-20,2.0
2023-08-21,4.0
2023-08-22,4.0
2023-08-23,2.0
2023-08-24,4.0
2023-08-25,6.0
2023-08-26,2.0
2023-08-27,4.0
2023-08-28,2.0
2023-08-29,2.0
2023-08-30,2.0
2023-08-31,2.0
2023-09-01,2.0
2023-09-02,2.0
2023-09-03,2.0
2023-09-04,2.0
2023-09-05,2.0
2023-09-06,2.0
2023-09-07,2.0
2023-09-08,4.0
2023-09-09,0.0
2023-09-10,4.0
2023-09-11,2.0
2023-09-12,4.0
2023-09-13,4.0
2023-09-14,4.0
2023-09-15,4.0
2023-09-16,4.0
2023-09-17,2.0
2023-09-18,2.0
2023-09-19,2.0
2023-09-20,2.0
2023-09-21,4.0
2023-09-22,2.0
2023-09-23,2.0
2023-09-24,4.0
2023-09-25,4.0
2023-09-26,2.0
2023-09-27,6.0
2023-09-28,2.0
2023-09-29,2.0
2023-09-30,4.0
2023-10-01,2.0
2023-10-02,4.0
2023-10-03,8.0
2023-10-04,12.0
2023-10-05,10.0
2023-10-06,16.0
2023-10-07,8.0
2023-10-08,6.0
2023-10-09,8.0
2023-10-10,4.0
2023-10-11,4.0
2023-10-12,4.0
2023-10-13,8.0
2023-10-14,10.0
2023-10-15,16.0
2023-10-16,6.0
2023-10-17,10.0
2023-10-18,12.0
2023-10-19,10.0
2023-10-20,8.0
2023-10-21,8.0
2023-10-22,44.0
2023-10-23,24.0
2023-10-24,14.0
2023-10-25,10.0
2023-10-26,6.0
2023-10-27,4.0
2023-10-28,4.0
2023-10-29,4.0
2023-10-30,2.0
2023-10-31,2.0
2023-11-01,4.0
2023-11-02,6.0
2023-11-03,4.0
2023-11-04,2.0
2023-11-05,2.0
2023-11-06,2.0
2023-11-07,2.0
2023-11-08,2.0
2023-11-09,2.0
2023-11-10,2.0
2023-11-11,0.0
2023-11-12,2.0
2023-11-13,2.0
2023-11-14,2.0
2023-11-15,2.0
2023-11-16,2.0
2023-11-17,2.0
2023-11-18,6.0
2023-11-19,6.0
2023-11-20,6.0
2023-11-21,4.0
2023-11-22,2.0
2023-11-23,2.0
2023-11-24,2.0
2023-11-25,0.0
2023-11-26,2.0
2023-11-27,2.0
2023-11-28,12.0
2023-11-29,44.0
2023-11-30,20.0
2023-12-01,46.0
2023-12-02,14.0
2023-12-03,54.0
2023-12-04,54.0
2023-12-05,200.0
2023-12-06,114.0
2023-12-07,56.0
2023-12-08,32.0
2023-12-09,26.0
2023-12-10,38.0
2023-12-11,20.0
2023-12-12,36.0
2023-12-13,22.0
2023-12-14,16.0
2023-12-15,12.0
2023-12-16,6.0
2023-12-17,12.0
2023-12-18,14.0
2023-12-19,14.0
2023-12-20,16.0
2023-12-21,8.0
2023-12-22,9.666666666666666
2023-12-23,8.0
2023-12-24,8.0
2023-12-25,6.333333333333333
2023-12-26,12.0
2023-12-27,6.333333333333333
2023-12-28,8.0
2023-12-29,8.0
2023-12-30,8.0
2023-12-31,8.0
2024-01-01,14.333333333333332
2024-01-02,10.333333333333332
2024-01-03,8.0
2024-01-04,6.333333333333333
2024-01-05,6.333333333333333
2024-01-06,8.666666666666666
2024-01-07,20.666666666666664
2024-01-08,12.0
2024-01-09,8.0
2024-01-10,26.333333333333332
2024-01-11,14.333333333333332
2024-01-12,9.666666666666666
2024-01-13,12.666666666666666
2024-01-14,9.666666666666666
2024-01-15,8.666666666666666
2024-01-16,8.666666666666666
2024-01-17,9.666666666666666
2024-01-18,5.666666666666666
2024-01-19,6.333333333333333
2024-01-20,6.333333333333333
2024-01-21,8.0
2024-01-22,8.0
2024-01-23,8.0
2024-01-24,10.666666666666666
2024-01-25,9.333333333333332
2024-01-26,12.0
2024-01-27,12.0
2024-01-28,10.666666666666666
2024-01-29,8.0
2024-01-30,6.666666666666666
2024-01-31,9.333333333333332
2024-02-01,6.666666666666666
2024-02-02,4.0
2024-02-03,5.333333333333333
2024-02-04,6.666666666666666
2024-02-05,10.666666666666666
2024-02-06,10.666666666666666
2024-02-07,5.333333333333333
2024-02-08,4.0
2024-02-09,5.333333333333333
2024-02-10,6.666666666666666
2024-02-11,5.333333333333333
2024-02-12,4.0
2024-02-13,4.0
2024-02-14,5.333333333333333
2024-02-15,5.333333333333333
2024-02-16,4.0
2024-02-17,4.0
2024-02-18,17.333333333333332
2024-02-19,16.0
2024-02-20,8.0
2024-02-21,5.333333333333333
2024-02-22,5.333333333333333
2024-02-23,5.333333333333333
2024-02-24,6.666666666666666
2024-02-25,8.0
2024-02-26,4.0
2024-02-27,6.666666666666666
2024-02-28,5.333333333333333
2024-02-29,5.333333333333333
2024-03-01,5.333333333333333
2024-03-02,4.0
2024-03-03,4.0
2024-03-04,6.666666666666666
2024-03-05,5.333333333333333
2024-03-06,16.0
2024-03-07,30.666666666666664
2024-03-08,17.333333333333332
2024-03-09,16.0
2024-03-10,14.666666666666666
2024-03-11,32.0
2024-03-12,13.333333333333332
2024-03-13,14.666666666666666
2024-03-14,6.666666666666666
2024-03-15,8.0
2024-03-16,8.0
2024-03-17,10.666666666666666
2024-03-18,14.666666666666666
2024-03-19,37.33333333333333
2024-03-20,9.333333333333332
2024-03-21,6.666666666666666
2024-03-22,4.0
2024-03-23,5.333333333333333
2024-03-24,5.333333333333333
2024-03-25,6.666666666666666
2024-03-26,5.333333333333333
2024-03-27,10.666666666666666
2024-03-28,18.666666666666664
2024-03-29,18.666666666666664
2024-03-30,9.333333333333332
2024-03-31,8.0
2024-04-01,5.333333333333333
2024-04-02,4.0
2024-04-03,4.0
2024-04-04,5.333333333333333
2024-04-05,2.6666666666666665
2024-04-06,2.6666666666666665
2024-04-07,4.0
2024-04-08,1.3333333333333333
2024-04-09,2.6666666666666665
2024-04-10,5.333333333333333
2024-04-11,28.0
2024-04-12,6.666666666666666
2024-04-13,5.333333333333333
2024-04-14,4.0
2024-04-15,2.6666666666666665
2024-04-16,2.6666666666666665
2024-04-17,2.6666666666666665
2024-04-18,4.0
2024-04-19,4.0
2024-04-20,2.6666666666666665
2024-04-21,4.0
2024-04-22,10.666666666666666
2024-04-23,5.333333333333333
2024-04-24,4.0
2024-04-25,4.0
2024-04-26,6.666666666666666
2024-04-27,4.0
2024-04-28,6.666666666666666
2024-04-29,2.6666666666666665
2024-04-30,2.6666666666666665
2024-05-01,2.6666666666666665
2024-05-02,2.6666666666666665
2024-05-03,2.6666666666666665
2024-05-04,1.3333333333333333
2024-05-05,4.0
2024-05-06,1.3333333333333333
2024-05-07,4.0
2024-05-08,0.0
2024-05-09,2.6666666666666665
2024-05-10,1.3333333333333333
2024-05-11,2.6666666666666665
2024-05-12,4.0
2024-05-13,2.6666666666666665
2024-05-14,2.6666666666666665
2024-05-15,6.666666666666666
2024-05-16,2.6666666666666665
2024-05-17,2.6666666666666665
2024-05-18,2.6666666666666665
2024-05-19,2.6666666666666665
2024-05-20,2.6666666666666665
2024-05-21,2.6666666666666665
2024-05-22,2.6666666666666665
2024-05-23,8.0
2024-05-24,2.6666666666666665
2024-05-25,1.3333333333333333
2024-05-26,2.6666666666666665
2024-05-27,1.3333333333333333
2024-05-28,2.6666666666666665
2024-05-29,2.6666666666666665
2024-05-30,2.6666666666666665
2024-05-31,10.666666666666666
2024-06-01,6.666666666666666
2024-06-02,4.0
2024-06-03,4.0
2024-06-04,5.333333333333333
2024-06-05,4.0
2024-06-06,5.333333333333333
2024-06-07,4.0
2024-06-08,4.0
2024-06-09,4.0
2024-06-10,2.6666666666666665
2024-06-11,4.0
2024-06-12,2.6666666666666665
2024-06-13,2.6666666666666665
2024-06-14,8.0
2024-06-15,4.0
2024-06-16,4.0
2024-06-17,2.6666666666666665
2024-06-18,2.6666666666666665
2024-06-19,2.6666666666666665
2024-06-20,2.6666666666666665
2024-06-21,2.6666666666666665
2024-06-22,1.3333333333333333
2024-06-23,0.0
2024-06-24,4.0
2024-06-25,2.6666666666666665
2024-06-26,4.0
2024-06-27,6.666666666666666
2024-06-28,12.0
2024-06-29,6.666666666666666
2024-06-30,4.0
2024-07-01,13.333333333333332
2024-07-02,29.333333333333332
2024-07-03,17.333333333333332
2024-07-04,13.333333333333332
2024-07-05,10.666666666666666
2024-07-06,8.0
2024-07-07,6.666666666666666
2024-07-08,4.0
2024-07-09,4.0
2024-07-10,5.333333333333333
2024-07-11,5.333333333333333
2024-07-12,5.333333333333333
2024-07-13,5.333333333333333
2024-07-14,10.666666666666666
2024-07-15,8.0
2024-07-16,10.666666666666666
2024-07-17,12.0
2024-07-18,10.666666666666666
2024-07-19,10.666666666666666
2024-07-20,6.666666666666666
2024-07-21,18.666666666666664
2024-07-22,20.0
2024-07-23,14.666666666666666
2024-07-24,9.333333333333332
2024-07-25,9.333333333333332
2024-07-26,6.666666666666666
2024-07-27,5.333333333333333
2024-07-28,4.0
2024-07-29,6.666666666666666
2024-07-30,5.333333333333333
2024-07-31,4.0
2024-08-01,4.0
2024-08-02,2.6666666666666665
2024-08-03,5.333333333333333
2024-08-04,6.666666666666666
2024-08-05,8.0
2024-08-06,4.0
2024-08-07,6.666666666666666
2024-08-08,9.333333333333332
2024-08-09,8.0
2024-08-10,5.333333333333333
2024-08-11,5.333333333333333
2024-08-12,5.333333333333333
2024-08-13,5.333333333333333
2024-08-14,5.333333333333333
2024-08-15,4.0
2024-08-16,5.333333333333333
2024-08-17,4.0
2024-08-18,7.9480519480519485
2024-08-19,7.9480519480519485
2024-08-20,11.922077922077923
2024-08-21,8.614718614718615
2024-08-22,15.22943722943723
2024-08-23,23.844155844155846
2024-08-24,7.9480519480519485
2024-08-25,7.9480519480519485
2024-08-26,3.9740259740259742
2024-08-27,7.2813852813852815
2024-08-28,4.640692640692641
2024-08-29,7.2813852813852815
2024-08-30,7.9480519480519485
2024-08-31,7.9480519480519485
2024-09-01,7.2813852813852815
2024-09-02,7.9480519480519485
2024-09-03,7.2813852813852815
2024-09-04,46.35497835497836
2024-09-05,133.7835497835498
2024-09-06,58.943722943722946
2024-09-07,58.277056277056275
2024-09-08,50.995670995671
2024-09-09,35.099567099567096
2024-09-10,19.2034632034632
2024-09-11,22.510822510822514
2024-09-12,8.614718614718615
2024-09-13,7.2813852813852815
2024-09-14,8.614718614718615
2024-09-15,11.255411255411257
2024-09-16,7.2813852813852815
2024-09-17,7.896103896103897
2024-09-18,7.896103896103897
2024-09-19,7.896103896103897
2024-09-20,3.9480519480519485
2024-09-21,7.896103896103897
2024-09-22,11.844155844155846
2024-09-23,7.896103896103897
2024-09-24,3.9480519480519485
2024-09-25,3.9480519480519485
2024-09-26,3.9480519480519485
2024-09-27,3.9480519480519485
2024-09-28,3.9480519480519485
2024-09-29,3.9480519480519485
2024-09-30,3.9480519480519485
2024-10-01,3.9480519480519485
2024-10-02,3.9480519480519485
2024-10-03,106.5974025974026
2024-10-04,185.5584415584416
2024-10-05,43.42857142857143
2024-10-06,23.688311688311693
2024-10-07,11.844155844155846
2024-10-08,15.792207792207794
2024-10-09,11.844155844155846
2024-10-10,11.844155844155846
2024-10-11,7.896103896103897
2024-10-12,11.844155844155846
2024-10-13,23.688311688311693
2024-10-14,11.844155844155846
2024-10-15,7.896103896103897
2024-10-16,11.844155844155846
2024-10-17,11.844155844155846
2024-10-18,7.896103896103897
2024-10-19,7.896103896103897
2024-10-20,7.896103896103897
2024-10-21,51.32467532467533
2024-10-22,102.64935064935067
2024-10-23,39.48051948051948
2024-10-24,23.688311688311693
2024-10-25,15.792207792207794
2024-10-26,11.844155844155846
2024-10-27,27.63636363636364
2024-10-28,19.74025974025974
2024-10-29,11.844155844155846
2024-10-30,15.792207792207794
2024-10-31,7.896103896103897
2024-11-01,394.80519480519484
2024-11-02,288.20779220779224
2024-11-03,90.80519480519482
2024-11-04,78.96103896103897
2024-11-05,71.06493506493507
2024-11-06,98.70129870129871
2024-11-07,63.168831168831176
2024-11-08,43.42857142857143
2024-11-09,35.532467532467535
2024-11-10,27.63636363636364
2024-11-11,23.688311688311693
2024-11-12,23.688311688311693
2024-11-13,15.792207792207794
2024-11-14,11.844155844155846
2024-11-15,7.896103896103897
2024-11-16,7.896103896103897
2024-11-17,7.896103896103897
2024-11-18,7.896103896103897
2024-11-19,7.896103896103897
2024-11-20,7.896103896103897
2024-11-21,3.9480519480519485
2024-11-22,3.9480519480519485
2024-11-23,3.9480519480519485
2024-11-24,7.896103896103897
2024-11-25,3.9480519480519485
2024-11-26,3.9480519480519485
2024-11-27,3.9480519480519485
2024-11-28,3.9480519480519485
2024-11-29,3.9480519480519485
2024-11-30,3.9480519480519485
2024-12-01,3.9480519480519485
2024-12-02,3.9480519480519485
2024-12-03,3.9480519480519485
2024-12-04,3.9480519480519485
2024-12-05,11.844155844155846
2024-12-06,11.844155844155846
2024-12-07,7.896103896103897
2024-12-08,11.844155844155846
2024-12-09,27.63636363636364
2024-12-10,15.792207792207794
2024-12-11,7.896103896103897
2024-12-12,15.792207792207794
2024-12-13,7.896103896103897
2024-12-14,3.9480519480519485
2024-12-15,3.9480519480519485
2024-12-16,3.9480519480519485
2024-12-17,19.74025974025974
2024-12-18,78.96103896103897
2024-12-19,43.42857142857143
2024-12-20,11.844155844155846
2024-12-21,7.896103896103897
2024-12-22,15.792207792207794
2024-12-23,7.896103896103897
2024-12-24,7.896103896103897
2024-12-25,3.9480519480519485
2024-12-26,7.896103896103897
2024-12-27,3.9480519480519485
2024-12-28,7.896103896103897
2024-12-29,3.9480519480519485
2024-12-30,3.9480519480519485
2024-12-31,3.9480519480519485
2025-01-01,3.9480519480519485
2025-01-02,27.63636363636364
2025-01-03,47.376623376623385
2025-01-04,35.532467532467535
2025-01-05,23.688311688311693
2025-01-06,11.844155844155846
2025-01-07,7.896103896103897
2025-01-08,7.896103896103897
2025-01-09,11.844155844155846
2025-01-10,3.9480519480519485
2025-01-11,3.9480519480519485
2025-01-12,3.9480519480519485
2025-01-13,3.9480519480519485
2025-01-14,7.896103896103897
2025-01-15,7.896103896103897
2025-01-16,15.792207792207794
2025-01-17,7.896103896103897
2025-01-18,7.896103896103897
2025-01-19,7.896103896103897
2025-01-20,118.44155844155846
2025-01-21,67.11688311688313
2025-01-22,19.74025974025974
2025-01-23,11.844155844155846
2025-01-24,7.896103896103897
2025-01-25,7.896103896103897
2025-01-26,7.896103896103897
2025-01-27,3.9480519480519485
2025-01-28,3.9480519480519485
2025-01-29,7.896103896103897
2025-01-30,3.9480519480519485
2025-01-31,3.9480519480519485
2025-02-01,7.896103896103897
2025-02-02,3.9480519480519485
2025-02-03,3.9480519480519485
2025-02-04,3.9480519480519485
2025-02-05,3.9480519480519485
2025-02-06,11.844155844155846
2025-02-07,7.896103896103897
2025-02-08,7.896103896103897
2025-02-09,11.844155844155846
2025-02-10,7.896103896103897
2025-02-11,3.9480519480519485
