Time,covid_vaccine_near_me
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,16.5
2022-08-30,18.0
2022-08-31,21.5
2022-09-01,22.5
2022-09-02,31.5
2022-09-03,31.0
2022-09-04,29.0
2022-09-05,31.5
2022-09-06,48.0
2022-09-07,50.0
2022-09-08,45.5
2022-09-09,38.5
2022-09-10,35.0
2022-09-11,26.5
2022-09-12,42.0
2022-09-13,40.0
2022-09-14,41.5
2022-09-15,39.0
2022-09-16,42.5
2022-09-17,35.5
2022-09-18,29.0
2022-09-19,43.5
2022-09-20,37.5
2022-09-21,35.5
2022-09-22,31.5
2022-09-23,34.5
2022-09-24,30.0
2022-09-25,26.5
2022-09-26,32.0
2022-09-27,33.5
2022-09-28,55.0
2022-09-29,57.0
2022-09-30,56.0
2022-10-01,55.0
2022-10-02,42.0
2022-10-03,53.0
2022-10-04,52.0
2022-10-05,66.0
2022-10-06,65.0
2022-10-07,57.0
2022-10-08,70.0
2022-10-09,52.0
2022-10-10,65.0
2022-10-11,66.0
2022-10-12,68.0
2022-10-13,71.0
2022-10-14,66.0
2022-10-15,56.0
2022-10-16,52.0
2022-10-17,70.0
2022-10-18,61.0
2022-10-19,65.0
2022-10-20,70.0
2022-10-21,64.0
2022-10-22,50.0
2022-10-23,41.0
2022-10-24,68.0
2022-10-25,76.0
2022-10-26,68.0
2022-10-27,63.0
2022-10-28,63.0
2022-10-29,48.0
2022-10-30,40.0
2022-10-31,48.0
2022-11-01,48.0
2022-11-02,55.0
2022-11-03,59.0
2022-11-04,60.0
2022-11-05,52.0
2022-11-06,44.0
2022-11-07,42.0
2022-11-08,41.0
2022-11-09,42.0
2022-11-10,51.0
2022-11-11,54.0
2022-11-12,43.0
2022-11-13,36.0
2022-11-14,48.0
2022-11-15,52.0
2022-11-16,43.0
2022-11-17,41.0
2022-11-18,40.0
2022-11-19,45.0
2022-11-20,29.0
2022-11-21,43.0
2022-11-22,37.0
2022-11-23,37.0
2022-11-24,21.0
2022-11-25,35.0
2022-11-26,31.0
2022-11-27,27.0
2022-11-28,40.0
2022-11-29,32.0
2022-11-30,37.0
2022-12-01,33.0
2022-12-02,30.0
2022-12-03,35.0
2022-12-04,23.0
2022-12-05,35.0
2022-12-06,40.0
2022-12-07,47.0
2022-12-08,40.0
2022-12-09,37.0
2022-12-10,41.0
2022-12-11,34.0
2022-12-12,44.0
2022-12-13,43.0
2022-12-14,38.0
2022-12-15,34.0
2022-12-16,45.0
2022-12-17,45.0
2022-12-18,27.0
2022-12-19,42.0
2022-12-20,42.0
2022-12-21,41.0
2022-12-22,31.0
2022-12-23,33.0
2022-12-24,21.0
2022-12-25,14.0
2022-12-26,35.0
2022-12-27,39.0
2022-12-28,44.0
2022-12-29,34.0
2022-12-30,34.0
2022-12-31,27.0
2023-01-01,23.0
2023-01-02,30.0
2023-01-03,35.0
2023-01-04,36.0
2023-01-05,32.0
2023-01-06,37.0
2023-01-07,39.0
2023-01-08,23.0
2023-01-09,32.0
2023-01-10,34.0
2023-01-11,37.0
2023-01-12,30.0
2023-01-13,27.0
2023-01-14,25.0
2023-01-15,22.0
2023-01-16,23.0
2023-01-17,22.0
2023-01-18,27.0
2023-01-19,25.0
2023-01-20,24.0
2023-01-21,19.0
2023-01-22,14.0
2023-01-23,21.0
2023-01-24,22.0
2023-01-25,17.0
2023-01-26,20.0
2023-01-27,23.0
2023-01-28,19.0
2023-01-29,16.0
2023-01-30,19.0
2023-01-31,22.0
2023-02-01,24.0
2023-02-02,21.0
2023-02-03,24.0
2023-02-04,19.0
2023-02-05,16.0
2023-02-06,16.0
2023-02-07,15.0
2023-02-08,20.0
2023-02-09,23.0
2023-02-10,22.0
2023-02-11,21.0
2023-02-12,7.0
2023-02-13,11.0
2023-02-14,17.0
2023-02-15,26.0
2023-02-16,23.0
2023-02-17,16.0
2023-02-18,16.0
2023-02-19,9.0
2023-02-20,17.0
2023-02-21,21.0
2023-02-22,20.0
2023-02-23,21.0
2023-02-24,17.0
2023-02-25,14.0
2023-02-26,9.0
2023-02-27,22.0
2023-02-28,16.0
2023-03-01,12.0
2023-03-02,17.0
2023-03-03,14.0
2023-03-04,19.0
2023-03-05,13.0
2023-03-06,18.0
2023-03-07,18.0
2023-03-08,19.0
2023-03-09,19.0
2023-03-10,15.0
2023-03-11,17.0
2023-03-12,11.0
2023-03-13,17.0
2023-03-14,11.0
2023-03-15,17.0
2023-03-16,13.0
2023-03-17,13.0
2023-03-18,13.0
2023-03-19,13.0
2023-03-20,17.0
2023-03-21,16.0
2023-03-22,14.0
2023-03-23,16.0
2023-03-24,16.0
2023-03-25,11.0
2023-03-26,9.0
2023-03-27,14.0
2023-03-28,13.0
2023-03-29,18.0
2023-03-30,19.0
2023-03-31,16.0
2023-04-01,16.0
2023-04-02,8.0
2023-04-03,15.0
2023-04-04,15.0
2023-04-05,14.0
2023-04-06,13.0
2023-04-07,17.0
2023-04-08,10.0
2023-04-09,8.0
2023-04-10,15.0
2023-04-11,17.0
2023-04-12,13.0
2023-04-13,18.0
2023-04-14,16.0
2023-04-15,13.0
2023-04-16,10.0
2023-04-17,17.0
2023-04-18,25.0
2023-04-19,19.0
2023-04-20,16.0
2023-04-21,18.0
2023-04-22,11.0
2023-04-23,11.0
2023-04-24,19.0
2023-04-25,18.0
2023-04-26,16.181818181818183
2023-04-27,16.681818181818183
2023-04-28,17.863636363636367
2023-04-29,10.954545454545455
2023-04-30,8.590909090909092
2023-05-01,16.681818181818183
2023-05-02,15.0
2023-05-03,17.863636363636367
2023-05-04,16.181818181818183
2023-05-05,16.181818181818183
2023-05-06,13.318181818181818
2023-05-07,14.5
2023-05-08,15.0
2023-05-09,13.818181818181818
2023-05-10,12.136363636363637
2023-05-11,12.136363636363637
2023-05-12,15.0
2023-05-13,13.818181818181818
2023-05-14,8.090909090909092
2023-05-15,16.181818181818183
2023-05-16,15.0
2023-05-17,13.818181818181818
2023-05-18,12.136363636363637
2023-05-19,14.5
2023-05-20,6.909090909090909
2023-05-21,6.909090909090909
2023-05-22,16.181818181818183
2023-05-23,11.636363636363637
2023-05-24,10.954545454545455
2023-05-25,9.772727272727273
2023-05-26,15.000000000000002
2023-05-27,8.181818181818183
2023-05-28,9.545454545454547
2023-05-29,5.454545454545455
2023-05-30,12.272727272727273
2023-05-31,9.545454545454547
2023-06-01,12.272727272727273
2023-06-02,6.818181818181818
2023-06-03,6.818181818181818
2023-06-04,8.181818181818183
2023-06-05,15.000000000000002
2023-06-06,8.181818181818183
2023-06-07,15.000000000000002
2023-06-08,15.000000000000002
2023-06-09,10.90909090909091
2023-06-10,8.181818181818183
2023-06-11,9.545454545454547
2023-06-12,13.636363636363637
2023-06-13,10.90909090909091
2023-06-14,13.636363636363637
2023-06-15,9.545454545454547
2023-06-16,12.272727272727273
2023-06-17,8.181818181818183
2023-06-18,9.545454545454547
2023-06-19,6.818181818181818
2023-06-20,10.90909090909091
2023-06-21,12.272727272727273
2023-06-22,9.545454545454547
2023-06-23,6.818181818181818
2023-06-24,0.0
2023-06-25,6.818181818181818
2023-06-26,9.545454545454547
2023-06-27,0.0
2023-06-28,10.90909090909091
2023-06-29,9.545454545454547
2023-06-30,12.272727272727273
2023-07-01,8.181818181818183
2023-07-02,9.545454545454547
2023-07-03,8.181818181818183
2023-07-04,0.0
2023-07-05,8.181818181818183
2023-07-06,8.181818181818183
2023-07-07,12.272727272727273
2023-07-08,9.545454545454547
2023-07-09,6.818181818181818
2023-07-10,9.545454545454547
2023-07-11,6.818181818181818
2023-07-12,8.181818181818183
2023-07-13,8.181818181818183
2023-07-14,8.181818181818183
2023-07-15,8.181818181818183
2023-07-16,0.0
2023-07-17,10.90909090909091
2023-07-18,9.545454545454547
2023-07-19,8.181818181818183
2023-07-20,10.90909090909091
2023-07-21,10.90909090909091
2023-07-22,8.181818181818183
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,9.545454545454547
2023-07-26,12.272727272727273
2023-07-27,8.181818181818183
2023-07-28,8.181818181818183
2023-07-29,9.545454545454547
2023-07-30,9.545454545454547
2023-07-31,12.272727272727273
2023-08-01,5.454545454545455
2023-08-02,9.545454545454547
2023-08-03,12.272727272727273
2023-08-04,10.90909090909091
2023-08-05,8.181818181818183
2023-08-06,9.545454545454547
2023-08-07,0.0
2023-08-08,9.545454545454547
2023-08-09,15.000000000000002
2023-08-10,10.90909090909091
2023-08-11,13.636363636363637
2023-08-12,0.0
2023-08-13,8.181818181818183
2023-08-14,12.272727272727273
2023-08-15,15.000000000000002
2023-08-16,9.545454545454547
2023-08-17,8.181818181818183
2023-08-18,10.90909090909091
2023-08-19,12.272727272727273
2023-08-20,8.181818181818183
2023-08-21,6.818181818181818
2023-08-22,15.000000000000002
2023-08-23,12.272727272727273
2023-08-24,10.90909090909091
2023-08-25,9.545454545454547
2023-08-26,10.90909090909091
2023-08-27,13.636363636363637
2023-08-28,13.636363636363637
2023-08-29,13.636363636363637
2023-08-30,12.272727272727273
2023-08-31,10.90909090909091
2023-09-01,15.000000000000002
2023-09-02,9.545454545454547
2023-09-03,9.545454545454547
2023-09-04,12.272727272727273
2023-09-05,9.545454545454547
2023-09-06,15.000000000000002
2023-09-07,16.363636363636367
2023-09-08,10.90909090909091
2023-09-09,12.272727272727273
2023-09-10,9.545454545454547
2023-09-11,17.72727272727273
2023-09-12,25.90909090909091
2023-09-13,64.0909090909091
2023-09-14,57.27272727272728
2023-09-15,76.36363636363637
2023-09-16,95.45454545454547
2023-09-17,76.36363636363637
2023-09-18,120.00000000000001
2023-09-19,136.36363636363637
2023-09-20,129.54545454545456
2023-09-21,128.1818181818182
2023-09-22,122.72727272727273
2023-09-23,114.54545454545456
2023-09-24,100.90909090909092
2023-09-25,113.18181818181819
2023-09-26,96.81818181818183
2023-09-27,84.54545454545455
2023-09-28,76.36363636363637
2023-09-29,81.81818181818183
2023-09-30,80.45454545454547
2023-10-01,61.36363636363637
2023-10-02,80.45454545454547
2023-10-03,80.45454545454547
2023-10-04,81.81818181818183
2023-10-05,81.81818181818183
2023-10-06,65.45454545454547
2023-10-07,57.27272727272728
2023-10-08,54.54545454545455
2023-10-09,62.727272727272734
2023-10-10,58.63636363636364
2023-10-11,55.909090909090914
2023-10-12,54.54545454545455
2023-10-13,54.54545454545455
2023-10-14,57.27272727272728
2023-10-15,46.36363636363637
2023-10-16,60.00000000000001
2023-10-17,49.09090909090909
2023-10-18,47.727272727272734
2023-10-19,46.36363636363637
2023-10-20,39.54545454545455
2023-10-21,34.09090909090909
2023-10-22,27.272727272727273
2023-10-23,42.27272727272727
2023-10-24,50.45454545454546
2023-10-25,35.45454545454546
2023-10-26,40.909090909090914
2023-10-27,39.54545454545455
2023-10-28,24.545454545454547
2023-10-29,25.90909090909091
2023-10-30,38.18181818181819
2023-10-31,31.363636363636367
2023-11-01,30.000000000000004
2023-11-02,31.363636363636367
2023-11-03,31.363636363636367
2023-11-04,27.272727272727273
2023-11-05,23.181818181818183
2023-11-06,31.363636363636367
2023-11-07,31.363636363636367
2023-11-08,28.63636363636364
2023-11-09,25.90909090909091
2023-11-10,28.63636363636364
2023-11-11,27.272727272727273
2023-11-12,20.454545454545457
2023-11-13,25.90909090909091
2023-11-14,30.000000000000004
2023-11-15,24.545454545454547
2023-11-16,23.181818181818183
2023-11-17,25.90909090909091
2023-11-18,23.181818181818183
2023-11-19,19.090909090909093
2023-11-20,21.81818181818182
2023-11-21,25.90909090909091
2023-11-22,20.454545454545457
2023-11-23,10.90909090909091
2023-11-24,15.000000000000002
2023-11-25,23.181818181818183
2023-11-26,15.000000000000002
2023-11-27,21.81818181818182
2023-11-28,23.181818181818183
2023-11-29,23.181818181818183
2023-11-30,17.72727272727273
2023-12-01,19.090909090909093
2023-12-02,19.090909090909093
2023-12-03,13.636363636363637
2023-12-04,17.72727272727273
2023-12-05,16.363636363636367
2023-12-06,19.090909090909093
2023-12-07,16.363636363636367
2023-12-08,17.72727272727273
2023-12-09,13.636363636363637
2023-12-10,19.090909090909093
2023-12-11,16.363636363636367
2023-12-12,15.000000000000002
2023-12-13,20.454545454545457
2023-12-14,21.81818181818182
2023-12-15,13.636363636363637
2023-12-16,15.000000000000002
2023-12-17,17.72727272727273
2023-12-18,17.72727272727273
2023-12-19,27.272727272727273
2023-12-20,21.81818181818182
2023-12-21,20.454545454545457
2023-12-22,19.079139109965254
2023-12-23,14.915087994619437
2023-12-24,7.0107050779060645
2023-12-25,8.1162425737025
2023-12-26,21.9257930725255
2023-12-27,20.396536262750814
2023-12-28,21.713933415536374
2023-12-29,19.29099876695438
2023-12-30,13.597690841833876
2023-12-31,13.385831184844749
2024-01-01,15.338807308597692
2024-01-02,17.549882300190564
2024-01-03,27.19538168366775
2024-01-04,27.19538168366775
2024-01-05,24.560587378096628
2024-01-06,21.713933415536374
2024-01-07,13.809550498823002
2024-01-08,21.9257930725255
2024-01-09,14.021410155812129
2024-01-10,15.338807308597692
2024-01-11,16.020625490415874
2024-01-12,15.126947651608564
2024-01-13,17.549882300190564
2024-01-14,15.126947651608564
2024-01-15,11.174756193251877
2024-01-16,13.597690841833876
2024-01-17,13.385831184844749
2024-01-18,13.809550498823002
2024-01-19,14.021410155812129
2024-01-20,12.280293689048314
2024-01-21,11.016702163434593
2024-01-22,17.79621118708665
2024-01-23,12.711579419347608
2024-01-24,7.626947651608564
2024-01-25,11.864140791391101
2024-01-26,6.779509023652057
2024-01-27,11.440421477412846
2024-01-28,7.626947651608564
2024-01-29,5.9320703956955505
2024-01-30,8.050666965586817
2024-01-31,9.321824907521579
2024-02-01,5.508351081717296
2024-02-02,6.779509023652057
2024-02-03,7.203228337630311
2024-02-04,0.0
2024-02-05,8.47438627956507
2024-02-06,7.626947651608564
2024-02-07,8.050666965586817
2024-02-08,6.355789709673804
2024-02-09,0.0
2024-02-10,8.47438627956507
2024-02-11,0.0
2024-02-12,6.355789709673804
2024-02-13,0.0
2024-02-14,8.898105593543326
2024-02-15,7.203228337630311
2024-02-16,8.47438627956507
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,8.050666965586817
2024-02-20,10.59298284945634
2024-02-21,8.050666965586817
2024-02-22,8.47438627956507
2024-02-23,0.0
2024-02-24,7.626947651608564
2024-02-25,0.0
2024-02-26,8.050666965586817
2024-02-27,9.321824907521579
2024-02-28,10.59298284945634
2024-02-29,12.711579419347608
2024-03-01,11.016702163434593
2024-03-02,10.169263535478086
2024-03-03,0.0
2024-03-04,8.898105593543326
2024-03-05,11.016702163434593
2024-03-06,13.559018047304114
2024-03-07,11.440421477412846
2024-03-08,8.898105593543326
2024-03-09,7.203228337630311
2024-03-10,7.203228337630311
2024-03-11,8.050666965586817
2024-03-12,8.898105593543326
2024-03-13,15.677614617195383
2024-03-14,8.47438627956507
2024-03-15,10.59298284945634
2024-03-16,0.0
2024-03-17,6.779509023652057
2024-03-18,15.253895303217128
2024-03-19,15.677614617195383
2024-03-20,14.406456675260621
2024-03-21,9.745544221499832
2024-03-22,13.982737361282368
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,5.508351081717296
2024-03-26,8.898105593543326
2024-03-27,8.898105593543326
2024-03-28,11.440421477412846
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,6.355789709673804
2024-04-01,0.0
2024-04-02,7.203228337630311
2024-04-03,5.9320703956955505
2024-04-04,13.982737361282368
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,5.084631767739043
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,8.47438627956507
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,5.9320703956955505
2024-04-16,5.9320703956955505
2024-04-17,7.626947651608564
2024-04-18,0.0
2024-04-19,5.508351081717296
2024-04-20,7.203228337630311
2024-04-21,0.0
2024-04-22,6.355789709673804
2024-04-23,6.779509023652057
2024-04-24,8.898105593543326
2024-04-25,0.0
2024-04-26,5.508351081717296
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,6.355789709673804
2024-04-30,0.0
2024-05-01,8.050666965586817
2024-05-02,0.0
2024-05-03,6.779509023652057
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,5.508351081717296
2024-05-08,8.47438627956507
2024-05-09,6.779509023652057
2024-05-10,0.0
2024-05-11,6.355789709673804
2024-05-12,0.0
2024-05-13,6.779509023652057
2024-05-14,7.203228337630311
2024-05-15,0.0
2024-05-16,8.050666965586817
2024-05-17,7.626947651608564
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,7.203228337630311
2024-05-23,0.0
2024-05-24,6.779509023652057
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,5.9320703956955505
2024-05-29,6.779509023652057
2024-05-30,8.47438627956507
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,8.898105593543326
2024-06-04,10.169263535478086
2024-06-05,7.626947651608564
2024-06-06,8.47438627956507
2024-06-07,6.779509023652057
2024-06-08,0.0
2024-06-09,7.203228337630311
2024-06-10,9.321824907521579
2024-06-11,0.0
2024-06-12,10.59298284945634
2024-06-13,8.47438627956507
2024-06-14,6.355789709673804
2024-06-15,6.779509023652057
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,6.355789709673804
2024-06-19,9.321824907521579
2024-06-20,9.321824907521579
2024-06-21,6.779509023652057
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,7.203228337630311
2024-06-25,12.287860105369354
2024-06-26,8.050666965586817
2024-06-27,9.321824907521579
2024-06-28,9.745544221499832
2024-06-29,8.47438627956507
2024-06-30,0.0
2024-07-01,11.864140791391101
2024-07-02,12.711579419347608
2024-07-03,12.287860105369354
2024-07-04,6.779509023652057
2024-07-05,8.47438627956507
2024-07-06,6.779509023652057
2024-07-07,0.0
2024-07-08,11.864140791391101
2024-07-09,8.898105593543326
2024-07-10,9.321824907521579
2024-07-11,11.440421477412846
2024-07-12,0.0
2024-07-13,6.779509023652057
2024-07-14,0.0
2024-07-15,10.169263535478086
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,13.135298733325861
2024-07-19,12.287860105369354
2024-07-20,0.0
2024-07-21,7.203228337630311
2024-07-22,11.864140791391101
2024-07-23,10.59298284945634
2024-07-24,15.677614617195383
2024-07-25,15.253895303217128
2024-07-26,8.050666965586817
2024-07-27,7.203228337630311
2024-07-28,0.0
2024-07-29,16.525053245151888
2024-07-30,16.525053245151888
2024-07-31,12.711579419347608
2024-08-01,10.169263535478086
2024-08-02,11.016702163434593
2024-08-03,9.321824907521579
2024-08-04,8.47438627956507
2024-08-05,19.06736912902141
2024-08-06,14.406456675260621
2024-08-07,15.253895303217128
2024-08-08,13.135298733325861
2024-08-09,13.559018047304114
2024-08-10,11.016702163434593
2024-08-11,8.050666965586817
2024-08-12,14.406456675260621
2024-08-13,17.79621118708665
2024-08-14,13.135298733325861
2024-08-15,15.677614617195383
2024-08-16,15.253895303217128
2024-08-17,7.203228337630311
2024-08-18,14.406456675260621
2024-08-19,13.982737361282368
2024-08-20,19.491088442999665
2024-08-21,16.101333931173635
2024-08-22,24.999439524716962
2024-08-23,31.77894854836902
2024-08-24,27.541755408586482
2024-08-25,21.18596569891268
2024-08-26,33.89754511826028
2024-08-27,42.37193139782536
2024-08-28,38.98217688599933
2024-08-29,38.55845757202108
2024-08-30,40.25333482793409
2024-08-31,34.32126443223854
2024-09-01,30.931509920412513
2024-09-02,24.152000896760455
2024-09-03,31.77894854836902
2024-09-04,30.507790606434256
2024-09-05,33.050106490303776
2024-09-06,33.47382580428203
2024-09-07,18.643649815043158
2024-09-08,19.06736912902141
2024-09-09,27.965474722564736
2024-09-10,32.20266786234727
2024-09-11,18.219930501064905
2024-09-12,32.62638717632552
2024-09-13,29.236632664499496
2024-09-14,27.965474722564736
2024-09-15,20.762246384934425
2024-09-16,24.999439524716962
2024-09-17,27.965474722564736
2024-09-18,23.304562268803945
2024-09-19,26.694316780629975
2024-09-20,24.999439524716962
2024-09-21,29.236632664499496
2024-09-22,19.06736912902141
2024-09-23,27.11803609460823
2024-09-24,26.270597466651722
2024-09-25,19.91480775697792
2024-09-26,23.728281582782202
2024-09-27,22.45712364084744
2024-09-28,21.60968501289093
2024-09-29,19.491088442999665
2024-09-30,25.84687815267347
2024-10-01,17.79621118708665
2024-10-02,21.60968501289093
2024-10-03,24.152000896760455
2024-10-04,12.711579419347608
2024-10-05,18.643649815043158
2024-10-06,16.101333931173635
2024-10-07,18.219930501064905
2024-10-08,17.79621118708665
2024-10-09,15.253895303217128
2024-10-10,24.57572021073871
2024-10-11,22.45712364084744
2024-10-12,16.525053245151888
2024-10-13,11.440421477412846
2024-10-14,20.762246384934425
2024-10-15,18.643649815043158
2024-10-16,13.559018047304114
2024-10-17,17.372491873108398
2024-10-18,18.219930501064905
2024-10-19,10.169263535478086
2024-10-20,12.711579419347608
2024-10-21,16.101333931173635
2024-10-22,14.406456675260621
2024-10-23,18.643649815043158
2024-10-24,15.253895303217128
2024-10-25,12.287860105369354
2024-10-26,14.406456675260621
2024-10-27,10.169263535478086
2024-10-28,10.169263535478086
2024-10-29,18.643649815043158
2024-10-30,12.287860105369354
2024-10-31,10.59298284945634
2024-11-01,13.559018047304114
2024-11-02,13.982737361282368
2024-11-03,8.898105593543326
2024-11-04,10.169263535478086
2024-11-05,11.864140791391101
2024-11-06,8.47438627956507
2024-11-07,8.898105593543326
2024-11-08,9.745544221499832
2024-11-09,11.864140791391101
2024-11-10,10.169263535478086
2024-11-11,13.559018047304114
2024-11-12,14.406456675260621
2024-11-13,14.830175989238874
2024-11-14,8.47438627956507
2024-11-15,11.864140791391101
2024-11-16,9.321824907521579
2024-11-17,17.79621118708665
2024-11-18,10.169263535478086
2024-11-19,7.626947651608564
2024-11-20,7.626947651608564
2024-11-21,13.982737361282368
2024-11-22,12.287860105369354
2024-11-23,9.745544221499832
2024-11-24,10.169263535478086
2024-11-25,7.203228337630311
2024-11-26,6.779509023652057
2024-11-27,6.779509023652057
2024-11-28,0.0
2024-11-29,6.779509023652057
2024-11-30,0.0
2024-12-01,8.47438627956507
2024-12-02,10.169263535478086
2024-12-03,0.0
2024-12-04,6.355789709673804
2024-12-05,7.626947651608564
2024-12-06,11.440421477412846
2024-12-07,6.779509023652057
2024-12-08,8.47438627956507
2024-12-09,6.779509023652057
2024-12-10,7.626947651608564
2024-12-11,7.203228337630311
2024-12-12,10.59298284945634
2024-12-13,7.626947651608564
2024-12-14,0.0
2024-12-15,0.0
