Time,betty_white
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,4.0
2022-08-30,5.0
2022-08-31,4.5
2022-09-01,4.0
2022-09-02,5.0
2022-09-03,5.0
2022-09-04,5.0
2022-09-05,4.5
2022-09-06,4.5
2022-09-07,3.5
2022-09-08,51.0
2022-09-09,44.5
2022-09-10,22.5
2022-09-11,16.0
2022-09-12,10.0
2022-09-13,8.5
2022-09-14,6.5
2022-09-15,6.0
2022-09-16,5.5
2022-09-17,6.0
2022-09-18,6.0
2022-09-19,5.5
2022-09-20,5.0
2022-09-21,7.0
2022-09-22,6.5
2022-09-23,7.5
2022-09-24,8.0
2022-09-25,8.0
2022-09-26,5.5
2022-09-27,4.5
2022-09-28,8.0
2022-09-29,10.0
2022-09-30,8.0
2022-10-01,8.0
2022-10-02,11.0
2022-10-03,6.0
2022-10-04,9.0
2022-10-05,8.0
2022-10-06,10.0
2022-10-07,8.0
2022-10-08,9.0
2022-10-09,9.0
2022-10-10,8.0
2022-10-11,12.0
2022-10-12,12.0
2022-10-13,8.0
2022-10-14,8.0
2022-10-15,10.0
2022-10-16,11.0
2022-10-17,7.0
2022-10-18,7.0
2022-10-19,8.0
2022-10-20,7.0
2022-10-21,8.0
2022-10-22,10.0
2022-10-23,9.0
2022-10-24,9.0
2022-10-25,9.0
2022-10-26,8.0
2022-10-27,7.0
2022-10-28,8.0
2022-10-29,9.0
2022-10-30,8.0
2022-10-31,7.0
2022-11-01,6.0
2022-11-02,7.0
2022-11-03,6.0
2022-11-04,7.0
2022-11-05,8.0
2022-11-06,9.0
2022-11-07,7.0
2022-11-08,5.0
2022-11-09,5.0
2022-11-10,6.0
2022-11-11,7.0
2022-11-12,8.0
2022-11-13,9.0
2022-11-14,7.0
2022-11-15,6.0
2022-11-16,7.0
2022-11-17,6.0
2022-11-18,7.0
2022-11-19,6.0
2022-11-20,9.0
2022-11-21,7.0
2022-11-22,7.0
2022-11-23,8.0
2022-11-24,10.0
2022-11-25,8.0
2022-11-26,10.0
2022-11-27,9.0
2022-11-28,6.0
2022-11-29,7.0
2022-11-30,7.0
2022-12-01,8.0
2022-12-02,7.0
2022-12-03,8.0
2022-12-04,11.0
2022-12-05,7.0
2022-12-06,8.0
2022-12-07,8.0
2022-12-08,7.0
2022-12-09,7.0
2022-12-10,9.0
2022-12-11,14.0
2022-12-12,11.0
2022-12-13,13.0
2022-12-14,17.0
2022-12-15,12.0
2022-12-16,11.0
2022-12-17,15.0
2022-12-18,12.0
2022-12-19,10.0
2022-12-20,9.0
2022-12-21,9.0
2022-12-22,10.0
2022-12-23,11.0
2022-12-24,10.0
2022-12-25,14.0
2022-12-26,12.0
2022-12-27,10.0
2022-12-28,12.0
2022-12-29,12.0
2022-12-30,14.0
2022-12-31,88.0
2023-01-01,50.0
2023-01-02,22.0
2023-01-03,13.0
2023-01-04,11.0
2023-01-05,9.0
2023-01-06,9.0
2023-01-07,10.0
2023-01-08,10.0
2023-01-09,7.0
2023-01-10,8.0
2023-01-11,8.0
2023-01-12,8.0
2023-01-13,10.0
2023-01-14,12.0
2023-01-15,10.0
2023-01-16,10.0
2023-01-17,25.0
2023-01-18,19.0
2023-01-19,8.0
2023-01-20,9.0
2023-01-21,8.0
2023-01-22,10.0
2023-01-23,7.0
2023-01-24,6.0
2023-01-25,7.0
2023-01-26,8.0
2023-01-27,8.0
2023-01-28,9.0
2023-01-29,9.0
2023-01-30,6.0
2023-01-31,8.0
2023-02-01,7.0
2023-02-02,9.0
2023-02-03,9.0
2023-02-04,9.0
2023-02-05,9.0
2023-02-06,7.0
2023-02-07,8.0
2023-02-08,7.0
2023-02-09,8.0
2023-02-10,6.0
2023-02-11,7.0
2023-02-12,8.0
2023-02-13,7.0
2023-02-14,7.0
2023-02-15,7.0
2023-02-16,7.0
2023-02-17,6.0
2023-02-18,8.0
2023-02-19,8.0
2023-02-20,7.0
2023-02-21,7.0
2023-02-22,8.0
2023-02-23,7.0
2023-02-24,8.0
2023-02-25,8.0
2023-02-26,9.0
2023-02-27,7.0
2023-02-28,7.0
2023-03-01,7.0
2023-03-02,7.0
2023-03-03,7.0
2023-03-04,8.0
2023-03-05,8.0
2023-03-06,7.0
2023-03-07,7.0
2023-03-08,7.0
2023-03-09,6.0
2023-03-10,7.0
2023-03-11,7.0
2023-03-12,8.0
2023-03-13,12.0
2023-03-14,7.0
2023-03-15,5.0
2023-03-16,6.0
2023-03-17,6.0
2023-03-18,8.0
2023-03-19,9.0
2023-03-20,6.0
2023-03-21,7.0
2023-03-22,6.0
2023-03-23,8.0
2023-03-24,6.0
2023-03-25,7.0
2023-03-26,7.0
2023-03-27,7.0
2023-03-28,8.0
2023-03-29,6.0
2023-03-30,7.0
2023-03-31,8.0
2023-04-01,6.0
2023-04-02,8.0
2023-04-03,6.0
2023-04-04,6.0
2023-04-05,6.0
2023-04-06,6.0
2023-04-07,7.0
2023-04-08,8.0
2023-04-09,8.0
2023-04-10,7.0
2023-04-11,10.0
2023-04-12,34.0
2023-04-13,12.0
2023-04-14,8.0
2023-04-15,9.0
2023-04-16,10.0
2023-04-17,7.0
2023-04-18,7.0
2023-04-19,7.0
2023-04-20,6.0
2023-04-21,7.0
2023-04-22,7.0
2023-04-23,9.0
2023-04-24,7.0
2023-04-25,6.0
2023-04-26,6.15
2023-04-27,10.075
2023-04-28,7.85
2023-04-29,8.875
2023-04-30,9.725
2023-05-01,7.175
2023-05-02,6.824999999999999
2023-05-03,6.15
2023-05-04,7.675
2023-05-05,6.15
2023-05-06,8.2
2023-05-07,7.85
2023-05-08,8.7
2023-05-09,7.0
2023-05-10,6.824999999999999
2023-05-11,7.85
2023-05-12,7.0
2023-05-13,8.875
2023-05-14,8.2
2023-05-15,6.15
2023-05-16,6.15
2023-05-17,6.15
2023-05-18,5.975
2023-05-19,6.824999999999999
2023-05-20,6.15
2023-05-21,7.175
2023-05-22,5.8
2023-05-23,5.975
2023-05-24,8.024999999999999
2023-05-25,7.0
2023-05-26,6.6499999999999995
2023-05-27,7.35
2023-05-28,7.35
2023-05-29,8.049999999999999
2023-05-30,6.3
2023-05-31,7.0
2023-06-01,5.25
2023-06-02,6.6499999999999995
2023-06-03,8.049999999999999
2023-06-04,8.049999999999999
2023-06-05,6.6499999999999995
2023-06-06,5.6
2023-06-07,6.3
2023-06-08,5.6
2023-06-09,5.25
2023-06-10,8.049999999999999
2023-06-11,8.399999999999999
2023-06-12,5.949999999999999
2023-06-13,5.6
2023-06-14,6.3
2023-06-15,5.6
2023-06-16,6.3
2023-06-17,7.35
2023-06-18,8.399999999999999
2023-06-19,5.949999999999999
2023-06-20,5.25
2023-06-21,6.6499999999999995
2023-06-22,5.6
2023-06-23,6.3
2023-06-24,7.0
2023-06-25,7.699999999999999
2023-06-26,5.6
2023-06-27,5.949999999999999
2023-06-28,5.6
2023-06-29,5.6
2023-06-30,7.699999999999999
2023-07-01,7.35
2023-07-02,8.75
2023-07-03,8.399999999999999
2023-07-04,8.75
2023-07-05,6.3
2023-07-06,4.8999999999999995
2023-07-07,7.35
2023-07-08,7.35
2023-07-09,8.75
2023-07-10,6.3
2023-07-11,5.6
2023-07-12,5.25
2023-07-13,5.949999999999999
2023-07-14,5.949999999999999
2023-07-15,8.399999999999999
2023-07-16,7.699999999999999
2023-07-17,6.3
2023-07-18,5.949999999999999
2023-07-19,6.6499999999999995
2023-07-20,5.949999999999999
2023-07-21,6.3
2023-07-22,8.049999999999999
2023-07-23,7.35
2023-07-24,6.3
2023-07-25,7.35
2023-07-26,5.949999999999999
2023-07-27,8.049999999999999
2023-07-28,9.799999999999999
2023-07-29,6.6499999999999995
2023-07-30,8.049999999999999
2023-07-31,7.699999999999999
2023-08-01,7.699999999999999
2023-08-02,5.6
2023-08-03,5.25
2023-08-04,6.6499999999999995
2023-08-05,7.35
2023-08-06,9.1
2023-08-07,6.6499999999999995
2023-08-08,5.949999999999999
2023-08-09,6.3
2023-08-10,6.3
2023-08-11,5.6
2023-08-12,7.35
2023-08-13,6.3
2023-08-14,5.6
2023-08-15,4.8999999999999995
2023-08-16,7.0
2023-08-17,5.25
2023-08-18,6.6499999999999995
2023-08-19,6.3
2023-08-20,7.35
2023-08-21,5.949999999999999
2023-08-22,7.0
2023-08-23,5.6
2023-08-24,5.6
2023-08-25,5.949999999999999
2023-08-26,35.0
2023-08-27,26.25
2023-08-28,11.899999999999999
2023-08-29,8.75
2023-08-30,6.6499999999999995
2023-08-31,6.3
2023-09-01,7.0
2023-09-02,8.049999999999999
2023-09-03,8.049999999999999
2023-09-04,9.799999999999999
2023-09-05,7.0
2023-09-06,5.6
2023-09-07,5.949999999999999
2023-09-08,6.6499999999999995
2023-09-09,7.0
2023-09-10,7.35
2023-09-11,4.8999999999999995
2023-09-12,4.8999999999999995
2023-09-13,4.8999999999999995
2023-09-14,5.949999999999999
2023-09-15,5.949999999999999
2023-09-16,5.25
2023-09-17,6.3
2023-09-18,4.55
2023-09-19,6.6499999999999995
2023-09-20,4.8999999999999995
2023-09-21,5.949999999999999
2023-09-22,4.8999999999999995
2023-09-23,6.3
2023-09-24,6.3
2023-09-25,5.25
2023-09-26,4.8999999999999995
2023-09-27,5.949999999999999
2023-09-28,6.3
2023-09-29,5.949999999999999
2023-09-30,6.3
2023-10-01,5.25
2023-10-02,4.8999999999999995
2023-10-03,5.25
2023-10-04,5.25
2023-10-05,5.6
2023-10-06,4.8999999999999995
2023-10-07,6.3
2023-10-08,6.3
2023-10-09,5.949999999999999
2023-10-10,5.6
2023-10-11,5.25
2023-10-12,5.949999999999999
2023-10-13,5.25
2023-10-14,6.6499999999999995
2023-10-15,6.6499999999999995
2023-10-16,5.25
2023-10-17,6.3
2023-10-18,5.25
2023-10-19,5.25
2023-10-20,5.25
2023-10-21,6.3
2023-10-22,7.0
2023-10-23,4.8999999999999995
2023-10-24,5.25
2023-10-25,5.949999999999999
2023-10-26,5.6
2023-10-27,4.8999999999999995
2023-10-28,5.6
2023-10-29,8.75
2023-10-30,6.6499999999999995
2023-10-31,6.3
2023-11-01,4.8999999999999995
2023-11-02,4.55
2023-11-03,4.199999999999999
2023-11-04,5.6
2023-11-05,5.6
2023-11-06,4.55
2023-11-07,4.8999999999999995
2023-11-08,5.6
2023-11-09,5.6
2023-11-10,6.3
2023-11-11,6.3
2023-11-12,6.6499999999999995
2023-11-13,5.25
2023-11-14,5.949999999999999
2023-11-15,5.6
2023-11-16,5.6
2023-11-17,5.6
2023-11-18,6.3
2023-11-19,7.35
2023-11-20,5.6
2023-11-21,4.55
2023-11-22,5.25
2023-11-23,8.049999999999999
2023-11-24,6.6499999999999995
2023-11-25,6.3
2023-11-26,5.25
2023-11-27,4.55
2023-11-28,5.25
2023-11-29,5.949999999999999
2023-11-30,6.3
2023-12-01,6.6499999999999995
2023-12-02,6.6499999999999995
2023-12-03,5.949999999999999
2023-12-04,6.3
2023-12-05,6.3
2023-12-06,6.3
2023-12-07,6.3
2023-12-08,5.949999999999999
2023-12-09,6.6499999999999995
2023-12-10,9.45
2023-12-11,7.0
2023-12-12,6.3
2023-12-13,7.0
2023-12-14,7.699999999999999
2023-12-15,8.399999999999999
2023-12-16,7.35
2023-12-17,7.0
2023-12-18,7.0
2023-12-19,6.6499999999999995
2023-12-20,7.35
2023-12-21,6.6499999999999995
2023-12-22,8.080223880597014
2023-12-23,8.080223880597014
2023-12-24,9.787064676616914
2023-12-25,10.831965174129353
2023-12-26,7.035323383084577
2023-12-27,7.418283582089552
2023-12-28,6.652363184079602
2023-12-29,9.508084577114428
2023-12-30,8.63818407960199
2023-12-31,16.43942786069652
2024-01-01,18.250248756218905
2024-01-02,9.40410447761194
2024-01-03,8.080223880597014
2024-01-04,5.607462686567164
2024-01-05,7.035323383084577
2024-01-06,6.931343283582089
2024-01-07,8.742164179104478
2024-01-08,9.021144278606965
2024-01-09,5.990422885572139
2024-01-10,8.359203980099501
2024-01-11,5.607462686567164
2024-01-12,5.607462686567164
2024-01-13,8.359203980099501
2024-01-14,8.359203980099501
2024-01-15,6.652363184079602
2024-01-16,7.314303482587064
2024-01-17,20.723009950248755
2024-01-18,15.011567164179104
2024-01-19,8.080223880597014
2024-01-20,7.697263681592039
2024-01-21,7.070646766169154
2024-01-22,5.614925373134328
2024-01-23,6.0308457711442784
2024-01-24,6.654726368159204
2024-01-25,5.199004975124378
2024-01-26,5.406965174129353
2024-01-27,6.862686567164179
2024-01-28,8.11044776119403
2024-01-29,5.822885572139303
2024-01-30,4.991044776119403
2024-01-31,6.446766169154229
2024-02-01,6.654726368159204
2024-02-02,8.11044776119403
2024-02-03,6.862686567164179
2024-02-04,9.566169154228856
2024-02-05,6.446766169154229
2024-02-06,6.862686567164179
2024-02-07,6.654726368159204
2024-02-08,5.822885572139303
2024-02-09,6.2388059701492535
2024-02-10,8.734328358208955
2024-02-11,8.52636815920398
2024-02-12,6.862686567164179
2024-02-13,6.862686567164179
2024-02-14,6.2388059701492535
2024-02-15,6.654726368159204
2024-02-16,5.614925373134328
2024-02-17,6.446766169154229
2024-02-18,8.11044776119403
2024-02-19,6.446766169154229
2024-02-20,5.822885572139303
2024-02-21,6.2388059701492535
2024-02-22,5.199004975124378
2024-02-23,5.406965174129353
2024-02-24,8.11044776119403
2024-02-25,8.11044776119403
2024-02-26,6.2388059701492535
2024-02-27,5.614925373134328
2024-02-28,5.406965174129353
2024-02-29,6.446766169154229
2024-03-01,6.446766169154229
2024-03-02,6.2388059701492535
2024-03-03,8.94228855721393
2024-03-04,7.070646766169154
2024-03-05,5.822885572139303
2024-03-06,4.991044776119403
2024-03-07,6.654726368159204
2024-03-08,8.11044776119403
2024-03-09,6.862686567164179
2024-03-10,7.278606965174129
2024-03-11,6.654726368159204
2024-03-12,6.0308457711442784
2024-03-13,5.199004975124378
2024-03-14,4.575124378109453
2024-03-15,4.991044776119403
2024-03-16,6.654726368159204
2024-03-17,8.52636815920398
2024-03-18,6.2388059701492535
2024-03-19,5.822885572139303
2024-03-20,6.2388059701492535
2024-03-21,5.199004975124378
2024-03-22,5.822885572139303
2024-03-23,7.070646766169154
2024-03-24,6.446766169154229
2024-03-25,5.406965174129353
2024-03-26,6.446766169154229
2024-03-27,5.614925373134328
2024-03-28,4.991044776119403
2024-03-29,6.654726368159204
2024-03-30,5.614925373134328
2024-03-31,7.278606965174129
2024-04-01,6.2388059701492535
2024-04-02,6.2388059701492535
2024-04-03,5.199004975124378
2024-04-04,5.406965174129353
2024-04-05,5.614925373134328
2024-04-06,6.0308457711442784
2024-04-07,5.822885572139303
2024-04-08,5.406965174129353
2024-04-09,4.367164179104478
2024-04-10,5.822885572139303
2024-04-11,5.822885572139303
2024-04-12,5.614925373134328
2024-04-13,6.862686567164179
2024-04-14,7.070646766169154
2024-04-15,4.991044776119403
2024-04-16,4.783084577114428
2024-04-17,5.199004975124378
2024-04-18,4.991044776119403
2024-04-19,5.406965174129353
2024-04-20,6.2388059701492535
2024-04-21,6.0308457711442784
2024-04-22,6.0308457711442784
2024-04-23,4.783084577114428
2024-04-24,4.991044776119403
2024-04-25,5.614925373134328
2024-04-26,5.822885572139303
2024-04-27,6.654726368159204
2024-04-28,6.2388059701492535
2024-04-29,5.614925373134328
2024-04-30,5.822885572139303
2024-05-01,5.614925373134328
2024-05-02,5.199004975124378
2024-05-03,5.406965174129353
2024-05-04,5.614925373134328
2024-05-05,7.070646766169154
2024-05-06,4.991044776119403
2024-05-07,4.783084577114428
2024-05-08,5.822885572139303
2024-05-09,5.406965174129353
2024-05-10,6.446766169154229
2024-05-11,6.654726368159204
2024-05-12,7.278606965174129
2024-05-13,6.446766169154229
2024-05-14,5.406965174129353
2024-05-15,5.614925373134328
2024-05-16,5.199004975124378
2024-05-17,4.991044776119403
2024-05-18,6.2388059701492535
2024-05-19,9.35820895522388
2024-05-20,5.614925373134328
2024-05-21,5.822885572139303
2024-05-22,5.406965174129353
2024-05-23,5.614925373134328
2024-05-24,4.991044776119403
2024-05-25,5.614925373134328
2024-05-26,6.862686567164179
2024-05-27,7.486567164179104
2024-05-28,4.991044776119403
2024-05-29,5.822885572139303
2024-05-30,4.575124378109453
2024-05-31,4.991044776119403
2024-06-01,6.654726368159204
2024-06-02,6.862686567164179
2024-06-03,6.2388059701492535
2024-06-04,4.783084577114428
2024-06-05,5.406965174129353
2024-06-06,5.199004975124378
2024-06-07,5.614925373134328
2024-06-08,6.862686567164179
2024-06-09,7.486567164179104
2024-06-10,5.406965174129353
2024-06-11,5.199004975124378
2024-06-12,5.199004975124378
2024-06-13,5.199004975124378
2024-06-14,4.783084577114428
2024-06-15,5.822885572139303
2024-06-16,5.406965174129353
2024-06-17,5.822885572139303
2024-06-18,5.822885572139303
2024-06-19,4.991044776119403
2024-06-20,5.822885572139303
2024-06-21,6.862686567164179
2024-06-22,6.862686567164179
2024-06-23,6.862686567164179
2024-06-24,4.783084577114428
2024-06-25,4.367164179104478
2024-06-26,6.0308457711442784
2024-06-27,7.070646766169154
2024-06-28,5.406965174129353
2024-06-29,6.446766169154229
2024-06-30,6.2388059701492535
2024-07-01,6.0308457711442784
2024-07-02,6.2388059701492535
2024-07-03,6.446766169154229
2024-07-04,6.2388059701492535
2024-07-05,5.406965174129353
2024-07-06,6.654726368159204
2024-07-07,7.278606965174129
2024-07-08,4.991044776119403
2024-07-09,6.2388059701492535
2024-07-10,5.822885572139303
2024-07-11,5.822885572139303
2024-07-12,6.0308457711442784
2024-07-13,6.0308457711442784
2024-07-14,6.654726368159204
2024-07-15,4.159203980099503
2024-07-16,4.991044776119403
2024-07-17,5.406965174129353
2024-07-18,6.654726368159204
2024-07-19,7.070646766169154
2024-07-20,7.278606965174129
2024-07-21,6.654726368159204
2024-07-22,5.199004975124378
2024-07-23,5.406965174129353
2024-07-24,6.0308457711442784
2024-07-25,5.822885572139303
2024-07-26,6.0308457711442784
2024-07-27,6.0308457711442784
2024-07-28,6.654726368159204
2024-07-29,4.783084577114428
2024-07-30,5.822885572139303
2024-07-31,5.406965174129353
2024-08-01,5.822885572139303
2024-08-02,5.406965174129353
2024-08-03,6.0308457711442784
2024-08-04,6.2388059701492535
2024-08-05,4.159203980099503
2024-08-06,4.575124378109453
2024-08-07,5.614925373134328
2024-08-08,6.0308457711442784
2024-08-09,6.0308457711442784
2024-08-10,5.614925373134328
2024-08-11,8.11044776119403
2024-08-12,5.406965174129353
2024-08-13,5.822885572139303
2024-08-14,6.2388059701492535
2024-08-15,7.486567164179104
2024-08-16,5.614925373134328
2024-08-17,7.486567164179104
2024-08-18,7.838264559555165
2024-08-19,5.452838747439275
2024-08-20,4.960462393912789
2024-08-21,5.452838747439275
2024-08-22,6.247980684811238
2024-08-23,7.535498975709687
2024-08-24,6.446766169154229
2024-08-25,7.535498975709687
2024-08-26,4.960462393912789
2024-08-27,4.3641059408838165
2024-08-28,5.358033362598771
2024-08-29,5.452838747439275
2024-08-30,5.15924787825578
2024-08-31,6.446766169154229
2024-09-01,6.446766169154229
2024-09-02,5.452838747439275
2024-09-03,5.15924787825578
2024-09-04,4.761676909569799
2024-09-05,5.651624231782265
2024-09-06,4.3641059408838165
2024-09-07,6.049195200468247
2024-09-08,6.446766169154229
2024-09-09,7.137928007023705
2024-09-10,7.639479075212174
2024-09-11,5.15924787825578
2024-09-12,5.254053263096283
2024-09-13,5.7556043312847525
2024-09-14,6.446766169154229
2024-09-15,7.241908106526193
2024-09-16,5.15924787825578
2024-09-17,5.1194907813871815
2024-09-18,5.3091015510681885
2024-09-19,4.929880011706175
2024-09-20,5.3091015510681885
2024-09-21,5.8779338601112086
2024-09-22,6.825987708516243
2024-09-23,4.171436932982148
2024-09-24,5.6883230904302025
2024-09-25,4.929880011706175
2024-09-26,6.825987708516243
2024-09-27,8.342873865964297
2024-09-28,8.15326309628329
2024-09-29,6.446766169154229
2024-09-30,5.6883230904302025
2024-10-01,6.0675446297922155
2024-10-02,5.6883230904302025
2024-10-03,5.8779338601112086
2024-10-04,4.740269242025168
2024-10-05,4.929880011706175
2024-10-06,5.3091015510681885
2024-10-07,3.4129938542581213
2024-10-08,3.602604623939128
2024-10-09,4.361047702663155
2024-10-10,4.361047702663155
2024-10-11,4.929880011706175
2024-10-12,5.4987123207491955
2024-10-13,5.8779338601112086
2024-10-14,4.740269242025168
2024-10-15,4.929880011706175
2024-10-16,5.3091015510681885
2024-10-17,4.929880011706175
2024-10-18,4.929880011706175
2024-10-19,4.361047702663155
2024-10-20,4.929880011706175
2024-10-21,3.4129938542581213
2024-10-22,5.1194907813871815
2024-10-23,3.792215393620135
2024-10-24,4.550658472344161
2024-10-25,4.740269242025168
2024-10-26,3.792215393620135
2024-10-27,5.6883230904302025
2024-10-28,3.9818261633011414
2024-10-29,4.171436932982148
2024-10-30,4.171436932982148
2024-10-31,4.171436932982148
2024-11-01,3.9818261633011414
2024-11-02,5.3091015510681885
2024-11-03,4.361047702663155
2024-11-04,4.361047702663155
2024-11-05,3.9818261633011414
2024-11-06,2.6545507755340942
2024-11-07,4.171436932982148
2024-11-08,3.4129938542581213
2024-11-09,5.1194907813871815
2024-11-10,6.2571553994732225
2024-11-11,4.361047702663155
2024-11-12,4.929880011706175
2024-11-13,4.171436932982148
2024-11-14,3.792215393620135
2024-11-15,5.4987123207491955
2024-11-16,8.72209540532631
2024-11-17,16.685747731928593
2024-11-18,18.202633889376646
2024-11-19,12.893532338308457
2024-11-20,8.342873865964297
2024-11-21,8.532484635645304
2024-11-22,7.01559847819725
2024-11-23,5.6883230904302025
2024-11-24,5.8779338601112086
2024-11-25,5.1194907813871815
2024-11-26,5.1194907813871815
2024-11-27,6.446766169154229
2024-11-28,7.01559847819725
2024-11-29,5.3091015510681885
2024-11-30,5.4987123207491955
2024-12-01,6.446766169154229
2024-12-02,4.740269242025168
2024-12-03,4.740269242025168
2024-12-04,5.6883230904302025
2024-12-05,5.6883230904302025
2024-12-06,5.3091015510681885
2024-12-07,7.205209247878256
2024-12-08,7.963652326602283
2024-12-09,4.929880011706175
2024-12-10,5.1194907813871815
2024-12-11,6.636376938835236
2024-12-12,5.1194907813871815
2024-12-13,6.636376938835236
2024-12-14,6.2571553994732225
2024-12-15,6.636376938835236
2024-12-16,4.550658472344161
2024-12-17,5.4987123207491955
2024-12-18,5.1194907813871815
2024-12-19,5.3091015510681885
2024-12-20,4.929880011706175
2024-12-21,6.0675446297922155
2024-12-22,6.0675446297922155
2024-12-23,6.0675446297922155
2024-12-24,6.825987708516243
2024-12-25,10.807813871817384
2024-12-26,6.2571553994732225
2024-12-27,4.929880011706175
